time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-06-25T03:31:28.430Z,33.039,-115.566,12.8,2.7,ml,10,150.3,,,pde,pde20090625033128430_12,2013-03-16T01:46:05.446Z,"Southern California",earthquake
2009-06-22T11:27:09.460Z,35.043,-119.035,11.8,3.2,ml,9,191.4,,,pde,pde20090622112709460_11,2013-03-16T01:46:04.091Z,"Central California",earthquake
2009-06-22T10:03:57.640Z,33.899,-118.306,14.9,2,ml,5,203.1,,,pde,pde20090622100357640_14,2013-03-16T01:46:04.079Z,"Greater Los Angeles area, California",earthquake
2009-06-21T21:45:58.530Z,34.987,-116.948,7.3,2.5,ml,6,116.7,,,pde,pde20090621214558530_7,2013-03-16T01:46:03.818Z,"Southern California",earthquake
2009-06-21T14:29:33.410Z,34.116,-117.324,17.6,3.3,ml,10,115.7,,,pde,pde20090621142933410_17,2013-03-16T01:46:03.743Z,"Greater Los Angeles area, California",earthquake
2009-06-21T03:40:04.130Z,34.051,-118.854,13.1,2.6,ml,6,244.6,,,pde,pde20090621034004130_13,2013-03-16T01:46:03.612Z,"Greater Los Angeles area, California",earthquake
2009-06-21T03:39:16.570Z,34.06,-118.859,13.4,2.8,ml,7,244.7,,,pde,pde20090621033916570_13,2013-03-16T01:46:03.610Z,"Greater Los Angeles area, California",earthquake
2009-06-20T02:27:12.000Z,33.927,-118.343,14.3,2.4,ml,6,204.3,,,pde,pde20090620022712000_14,2013-03-16T01:46:03.084Z,"Greater Los Angeles area, California",earthquake
2009-06-19T15:30:37.010Z,33.377,-116.403,13.4,3.2,ml,9,100.5,,,pde,pde20090619153037010_13,2013-03-16T01:46:03.000Z,"Southern California",earthquake
2009-06-19T06:27:50.570Z,34.03,-117.569,7.2,2.9,ml,9,135,,,pde,pde20090619062750570_7,2013-03-16T01:46:02.583Z,"Greater Los Angeles area, California",earthquake
2009-06-15T18:58:43.910Z,33.939,-118.374,15.7,2.3,ml,5,263.1,,,pde,pde20090615185843910_15,2013-03-16T01:46:01.345Z,"Greater Los Angeles area, California",earthquake
2009-06-15T03:59:45.570Z,34.145,-117.47,3.9,2.3,ml,8,117.5,,,pde,pde20090615035945570_3,2013-03-16T01:46:01.090Z,"Greater Los Angeles area, California",earthquake
2009-06-14T05:00:40.000Z,33.163,-115.641,4.4,3.3,ml,13,140.8,,,pde,pde20090614050040000_4,2013-03-16T01:46:00.302Z,"Southern California",earthquake
2009-06-14T04:42:15.440Z,33.16,-115.647,3,3,ml,11,142.6,,,pde,pde20090614044215440_3,2013-03-16T01:46:00.299Z,"Southern California",earthquake
2009-06-14T04:38:58.060Z,33.16,-115.648,3.4,2.8,ml,6,142.6,,,pde,pde20090614043858060_3,2013-03-16T01:46:00.282Z,"Southern California",earthquake
2009-06-13T05:26:59.720Z,34.846,-118.969,12.9,2.9,ml,8,201.9,,,pde,pde20090613052659720_12,2013-03-16T01:45:59.812Z,"Central California",earthquake
2009-06-12T00:30:55.780Z,33.245,-116.435,2.4,2.5,ml,6,106.7,,,pde,pde20090612003055780_2,2013-03-16T01:45:59.329Z,"Southern California",earthquake
2009-06-09T22:12:44.720Z,34.361,-118.649,13.4,2.3,ml,5,230.3,,,pde,pde20090609221244720_13,2013-03-16T01:45:58.208Z,"Greater Los Angeles area, California",earthquake
2009-06-08T20:22:08.880Z,33.938,-118.356,16.2,2.3,ml,6,225.6,,,pde,pde20090608202208880_16,2013-03-16T01:45:57.640Z,"Greater Los Angeles area, California",earthquake
2009-06-07T12:02:18.040Z,34.039,-117.244,15.5,2.8,ml,7,119.5,,,pde,pde20090607120218040_15,2013-03-16T01:45:55.995Z,"Greater Los Angeles area, California",earthquake
2009-06-07T09:02:58.620Z,33.967,-118.428,16.2,2.3,ml,6,237.6,,,pde,pde20090607090258620_16,2013-03-16T01:45:55.931Z,"Greater Los Angeles area, California",earthquake
2009-06-05T06:34:02.830Z,34.414,-118.644,12.6,2.2,ml,6,206,,,pde,pde20090605063402830_12,2013-03-16T01:45:54.530Z,"Greater Los Angeles area, California",earthquake
2009-06-03T08:52:08.440Z,33.909,-118.343,17.5,2.4,ml,7,205.2,,,pde,pde20090603085208440_17,2013-03-16T01:45:53.235Z,"Greater Los Angeles area, California",earthquake
2009-06-02T22:32:51.560Z,33.942,-118.359,13.4,2.3,ml,7,204.6,,,pde,pde20090602223251560_13,2013-03-16T01:45:53.068Z,"Greater Los Angeles area, California",earthquake
2009-06-02T06:29:48.770Z,33.93,-118.353,15.1,2.1,ml,6,204.9,,,pde,pde20090602062948770_15,2013-03-16T01:45:52.701Z,"Greater Los Angeles area, California",earthquake
2009-06-02T02:15:10.650Z,34.048,-117.557,7,2.5,ml,6,132.2,,,pde,pde20090602021510650_7,2013-03-16T01:45:52.179Z,"Greater Los Angeles area, California",earthquake
2009-06-02T01:05:53.610Z,33.993,-119.187,1.7,2.5,ml,5,280.4,,,pde,pde20090602010553610_1,2013-03-16T01:45:52.120Z,"Channel Islands region, California",earthquake
2009-06-01T09:03:55.750Z,33.924,-118.352,15.8,2.1,ml,8,188.2,,,pde,pde20090601090355750_15,2013-03-16T01:45:51.495Z,"Greater Los Angeles area, California",earthquake
2009-05-27T02:27:42.000Z,34.042,-118.892,13.7,2.1,ml,4,246.3,,,pde,pde20090527022742000_13,2013-03-16T01:45:46.844Z,"Greater Los Angeles area, California",earthquake
2009-05-26T07:45:19.960Z,34.066,-118.872,15.1,2,ml,4,293.3,,,pde,pde20090526074519960_15,2013-03-16T01:45:46.576Z,"Greater Los Angeles area, California",earthquake
2009-05-22T00:25:25.010Z,34.693,-118.896,15.4,2.6,ml,10,163.9,,,pde,pde20090522002525010_15,2013-03-16T01:45:44.794Z,"Southern California",earthquake
2009-05-21T22:05:43.330Z,33.976,-116.981,12.1,2.6,ml,10,112.8,,,pde,pde20090521220543330_12,2013-03-16T01:45:44.618Z,"Southern California",earthquake
2009-05-21T02:43:58.540Z,33.936,-118.345,11.9,2.7,ml,6,203.9,,,pde,pde20090521024358540_11,2013-03-16T01:45:44.087Z,"Greater Los Angeles area, California",earthquake
2009-05-21T00:14:27.040Z,35.14,-118.717,1.1,2.7,ml,7,200.2,,,pde,pde20090521001427040_1,2013-03-16T01:45:43.925Z,"Central California",earthquake
2009-05-20T22:54:48.480Z,34.022,-118.326,11.9,2.2,ml,5,251.5,,,pde,pde20090520225448480_11,2013-03-16T01:45:43.912Z,"Greater Los Angeles area, California",earthquake
2009-05-19T22:49:11.450Z,33.929,-118.34,15.4,3.8,mwr,37,187.4,,,pde,pde20090519224911450_15,2013-12-24T00:33:51.330Z,"Greater Los Angeles area, California",earthquake
2009-05-18T09:19:21.480Z,33.939,-118.361,16.5,2.5,ml,7,205,,,pde,pde20090518091921480_16,2013-03-16T01:45:42.749Z,"Greater Los Angeles area, California",earthquake
