time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-06-21T14:29:33.410Z,34.116,-117.324,17.6,3.3,ml,10,115.7,,,pde,pde20090621142933410_17,2014-04-09T02:01:52.919Z,"Greater Los Angeles area, California",earthquake
2009-06-21T03:40:04.130Z,34.051,-118.854,13.1,2.6,ml,6,244.6,,,pde,pde20090621034004130_13,2014-04-09T02:01:50.680Z,"Greater Los Angeles area, California",earthquake
2009-06-21T03:39:16.570Z,34.06,-118.859,13.4,2.8,ml,7,244.7,,,pde,pde20090621033916570_13,2014-04-09T02:01:48.443Z,"Greater Los Angeles area, California",earthquake
2009-06-20T17:55:52.360Z,35.641,-120.952,6,3.2,ml,8,211.9,,,pde,pde20090620175552360_6,2014-04-09T06:40:43.757Z,"Central California",earthquake
2009-06-20T12:32:48.000Z,35.643,-120.951,6.3,4.4,mwr,87,123.1,,,pde,pde20090620123248000_6,2014-04-09T06:40:36.680Z,"Central California",earthquake
2009-06-19T15:30:37.010Z,33.377,-116.403,13.4,3.2,ml,9,100.5,,,pde,pde20090619153037010_13,2014-04-09T02:01:37.432Z,"Southern California",earthquake
2009-06-19T06:27:50.570Z,34.03,-117.569,7.2,2.9,ml,9,135,,,pde,pde20090619062750570_7,2014-04-09T02:01:35.244Z,"Greater Los Angeles area, California",earthquake
2009-06-14T05:00:40.000Z,33.163,-115.641,4.4,3.3,ml,13,140.8,,,pde,pde20090614050040000_4,2014-04-09T02:01:22.611Z,"Southern California",earthquake
2009-06-14T04:42:15.440Z,33.16,-115.647,3,3,ml,11,142.6,,,pde,pde20090614044215440_3,2014-04-09T02:01:20.500Z,"Southern California",earthquake
2009-06-14T04:38:58.060Z,33.16,-115.648,3.4,2.8,ml,6,142.6,,,pde,pde20090614043858060_3,2013-03-16T01:46:00.282Z,"Southern California",earthquake
2009-06-13T05:26:59.720Z,34.846,-118.969,12.9,2.9,ml,8,201.9,,,pde,pde20090613052659720_12,2014-04-09T02:01:13.866Z,"Central California",earthquake
2009-06-07T12:02:18.040Z,34.039,-117.244,15.5,2.8,ml,7,119.5,,,pde,pde20090607120218040_15,2014-04-09T02:00:52.919Z,"Greater Los Angeles area, California",earthquake
2009-06-01T21:09:13.830Z,35.656,-121.013,7.9,2.9,md,8,207.8,,,pde,pde20090601210913830_7,2014-04-09T06:38:27.534Z,"Central California",earthquake
2009-05-22T00:25:25.010Z,34.693,-118.896,15.4,2.6,ml,10,163.9,,,pde,pde20090522002525010_15,2014-04-09T01:59:44.032Z,"Southern California",earthquake
2009-05-21T22:05:43.330Z,33.976,-116.981,12.1,2.6,ml,10,112.8,,,pde,pde20090521220543330_12,2014-04-09T01:59:41.998Z,"Southern California",earthquake
2009-05-21T02:43:58.540Z,33.936,-118.345,11.9,2.7,ml,6,203.9,,,pde,pde20090521024358540_11,2014-04-08T21:50:53.497Z,"Greater Los Angeles area, California",earthquake
2009-05-21T00:14:27.040Z,35.14,-118.717,1.1,2.7,ml,7,200.2,,,pde,pde20090521001427040_1,2014-04-08T21:50:49.182Z,"Central California",earthquake
2009-05-19T22:49:11.450Z,33.929,-118.34,15.4,3.8,mwr,37,187.4,,,pde,pde20090519224911450_15,2013-12-24T00:33:51.330Z,"Greater Los Angeles area, California",earthquake
